user_id,federal_tax_bracket_percent,employment_status,liquidity_needs,total_net_worth_range,age,uuid,risk_level
4106121,28.0,EMPLOYED,0.0,0.25,26,4770ec84-9cd9-403b-998a-3f9b623c833d,2
4106128,15.0,STUDENT,0.5,0.0,27,180f33d2-b7d1-40ed-8859-c3cd3c1593ac,1
4106341,15.0,EMPLOYED,0.0,0.0,24,1e58bfd0-7ea9-460a-a907-c6be7edd3580,1
4106491,25.0,EMPLOYED,0.0,0.25,43,4332e1e6-bbec-4a41-a59e-6ad09f854bd6,2
4106502,25.0,EMPLOYED,0.0,0.0,39,23b0c1b9-3a07-41f0-833a-e5860bf5e505,2
4106610,15.0,EMPLOYED,0.0,0.0,50,2a49c00d-9c0d-482b-8dbb-6225f3b098da,1
4106623,15.0,EMPLOYED,0.5,0.0,27,3b8ee3f4-8ffa-4718-b870-fc067a2b6423,1
4106697,25.0,EMPLOYED,0.5,0.25,29,146ca583-19d0-4567-9560-ef6b2abcb27d,2
4106704,28.0,EMPLOYED,0.0,0.5,46,1f41ce97-9833-4ee3-99b5-669a7b8518f5,2
4106721,25.0,UNEMPLOYED,0.5,0.5,36,19b107eb-3dde-4dbb-9640-bb87f274b919,2
4106903,28.0,EMPLOYED,0.5,0.0,27,4e56e4b9-6d84-4ee4-9690-80050db679c7,2
4106904,25.0,EMPLOYED,1.0,0.0,33,16a0e9c5-e436-4c54-a8ae-83720352afac,1
4106969,15.0,EMPLOYED,1.0,0.25,20,10e80fcb-43a2-4300-b384-1e71e721dece,2
4107058,15.0,STUDENT,0.5,0.25,26,140ae998-0fbb-4be4-855b-395db0846fc1,2
4107104,25.0,EMPLOYED,0.0,0.25,52,4212e944-b343-4f9e-93ac-3ee950eb01d8,2
4107116,25.0,EMPLOYED,0.0,0.0,37,4e485b5e-684d-4f82-9dc5-9c5bcd4ede92,2
4107189,15.0,STUDENT,1.0,0.0,22,25a7597b-e0d0-4bbb-b072-3c5e846d07b5,1
4107195,25.0,EMPLOYED,0.5,1.0,29,25117334-cde6-48fa-b34b-58604d7a0e3d,2
4107230,25.0,EMPLOYED,0.5,0.25,29,16d75325-0c7d-4763-bc11-9f617b060960,2
4107233,15.0,EMPLOYED,1.0,0.25,27,1432bd55-fb69-42a1-811b-0b7be2b12b2c,2
4107298,25.0,EMPLOYED,0.5,0.5,27,2a5b1f7d-9056-405a-afab-508115a75312,2
4107318,15.0,EMPLOYED,0.5,0.25,19,3fbff8ec-431f-4de4-a51b-56affcfda923,2
4107324,28.0,EMPLOYED,0.0,0.75,35,1520fb7b-40c6-42c4-b8af-a90c23a639f6,2
4107365,28.0,EMPLOYED,0.5,0.0,28,3ca4922e-0b15-4a92-a67b-240f36420464,2
4107366,25.0,EMPLOYED,0.5,0.25,27,4d2face3-e759-47e2-ae67-627d7f052f98,2
4107372,15.0,STUDENT,0.5,0.0,30,31b21426-07d8-45ae-9dbf-b0e93931996c,1
4107373,28.0,EMPLOYED,0.0,0.0,58,190ac711-b218-41d7-b117-6993b551a41b,2
4107375,25.0,EMPLOYED,1.0,0.25,25,1b0a0b82-5513-437d-b7f8-2cab053e1292,2
4107383,15.0,UNEMPLOYED,0.5,0.0,39,434343b3-5879-42e5-9508-5352188a9818,1
4107388,15.0,EMPLOYED,0.5,0.25,22,2fd072e0-967f-457b-8c99-74da2f9d1d85,2
4107418,15.0,EMPLOYED,0.5,0.0,28,28b365a6-c28e-454f-8b23-93e99881084a,1
4107447,15.0,STUDENT,0.0,0.0,40,2db1ca1f-b7fe-4ef9-be17-7dad063d62ca,1
4107459,15.0,UNEMPLOYED,0.5,0.75,35,43684c58-9f4d-43ed-8762-534112f93148,2
4107466,15.0,EMPLOYED,0.5,0.25,28,4388c652-084c-4b5d-885f-927ea5d200ea,2
4107491,15.0,EMPLOYED,0.0,0.0,23,362dcb17-5c83-4a01-beb4-98a12be16068,1
4107506,28.0,EMPLOYED,0.0,0.25,45,436529d7-a189-44af-85c0-33e3945d2ee9,2
4107665,25.0,EMPLOYED,0.5,0.0,30,458c8af5-5a80-4689-b1c1-3a548a6c9068,2
4107671,28.0,EMPLOYED,1.0,0.75,21,3cc4a600-ac71-4313-92b7-40a0adfe634a,2
4107721,28.0,EMPLOYED,0.5,0.5,41,13242d72-dce0-4226-a191-350c7a41a330,2
4107757,15.0,EMPLOYED,1.0,0.0,19,47be81c5-00c8-4657-ab93-d485d528ea34,1
4107780,15.0,EMPLOYED,1.0,0.0,30,21967168-fe9a-4ee0-8f6a-e0a1bf8f69b3,1
4107785,28.0,EMPLOYED,0.0,0.0,36,29184015-4422-44df-8d5a-6a7c80a6c83a,2
4107795,28.0,EMPLOYED,0.0,0.25,28,38aa0047-583f-4cec-b2a8-f2ee317b29d1,2
4107900,25.0,EMPLOYED,0.5,0.25,25,265a72a0-3e0c-4e15-b2fc-3e3a4b1da0e5,2
4108072,25.0,EMPLOYED,0.5,0.0,27,1d499a67-b76d-4af4-a20b-3b89685012e2,2
4108084,15.0,EMPLOYED,0.5,0.25,22,1e1b9e33-190d-4056-8644-289632726fa4,2
4108117,15.0,EMPLOYED,0.5,0.0,28,3c3ce959-e64a-462f-a061-2010c57ee386,1
4108214,15.0,EMPLOYED,1.0,0.0,19,344c8a36-3ebd-44b2-8454-f32dbc5a7d35,1
4108245,15.0,STUDENT,0.0,0.25,24,4f0ceecd-7d23-4105-8be4-2e006eb69ea8,2
4108336,15.0,EMPLOYED,0.0,1.0,38,416ca6ec-4022-41c9-9b68-f12851c99be0,2
4108362,25.0,EMPLOYED,0.5,0.0,27,3cc02626-5b6b-4073-a137-20d8a0fbe063,2
4108387,25.0,EMPLOYED,0.5,0.0,52,4c16dc3a-a757-4ca4-8fb2-e12f277a8450,1
4108408,15.0,EMPLOYED,1.0,0.0,24,41dcdfb0-3412-4e8b-8066-9bb01ea01f25,1
4108412,25.0,EMPLOYED,0.0,0.25,37,469d2ee3-0766-4c15-a8f2-18bb22e54008,2
4108413,15.0,STUDENT,0.5,0.25,26,32803450-d0cb-409c-97de-b0f2988a790f,2
4108464,25.0,STUDENT,1.0,0.25,35,225dd8ad-aa02-4996-a5af-4ecd432978f3,2
4108470,25.0,EMPLOYED,0.0,0.25,20,31844124-89cc-4a65-b4ef-0b347d38c8d0,2
4108526,15.0,EMPLOYED,0.5,0.25,20,1a726c7e-3146-4661-a549-e8b864e6568d,2
4108573,25.0,EMPLOYED,0.0,0.0,28,14de0284-d67a-4cc4-8b30-48c1ee0b1871,2
4108576,15.0,EMPLOYED,0.0,0.25,28,4b6103c3-48d1-4929-9873-ee60d35b6e61,2
4108604,25.0,EMPLOYED,0.0,1.0,44,49b57872-5cf7-49b2-a45d-6dc38684e31f,2
4108623,25.0,EMPLOYED,0.5,0.25,34,1231e2e7-ba95-4dd7-a0d7-1cda80bb6fee,2
4108653,28.0,EMPLOYED,0.5,0.25,49,279b67b9-4d4a-4afc-8b4b-98bd75e5fa61,2
4108706,25.0,EMPLOYED,0.5,0.75,38,1f03f764-a564-4e04-bc73-29da77547fe2,2
4108741,28.0,EMPLOYED,1.0,0.5,31,33ee069c-c6af-491b-89fa-b5687696a87f,2
4108747,25.0,STUDENT,0.0,0.25,28,21aaad41-9f56-4bf2-89f3-5b5a17667fd4,2
4108752,25.0,EMPLOYED,1.0,0.5,43,3afb0383-84c2-4368-8257-c0292e633376,2
4108758,25.0,EMPLOYED,0.5,0.0,32,373c4da8-1ad4-483d-a055-54f294250df5,2
4108767,25.0,EMPLOYED,0.0,0.0,39,4e9a5190-9cb0-40f8-8c8e-762ade716323,2
4108814,15.0,EMPLOYED,0.5,0.25,32,105bc255-c72a-4adb-bbf8-e052aac149e0,2
4108918,15.0,UNEMPLOYED,0.5,1.0,50,1535ee2e-012a-4152-bf38-097cc9291375,2
4108957,28.0,EMPLOYED,0.0,1.0,36,2304e86e-6979-47a7-b995-3be4d64fb5a7,3
4108971,25.0,EMPLOYED,1.0,0.25,35,39d68d1e-24bc-438d-b089-f01a15a4461e,2
4109001,25.0,STUDENT,0.0,0.0,53,42fcb79d-4046-4b0f-b780-d54d0b75805d,2
4109004,25.0,UNEMPLOYED,1.0,0.0,56,439f8529-8550-4970-8a49-059e6154651b,1
4109020,25.0,EMPLOYED,0.5,0.25,30,207f098f-d5d0-4f52-a842-d00e3b5b17fc,2
4109102,25.0,EMPLOYED,0.0,0.25,36,19a0f9d4-2934-4a7d-9f1a-de7ec5a925a0,2
4109109,25.0,EMPLOYED,0.5,0.0,34,1b0d1fb7-bd11-4d24-b1fa-6dad1435fb7c,2
4109156,25.0,EMPLOYED,0.5,0.25,32,22f4b961-6196-4d0d-bd0d-60f5d5dc8510,2
4109191,25.0,EMPLOYED,0.0,0.25,29,41ee3251-cdee-4dc5-83f5-bd9ad6135d73,2
4109272,28.0,EMPLOYED,1.0,0.25,34,2b68eba1-19d2-4932-b5cb-344471c02e14,2
4109278,28.0,EMPLOYED,0.5,0.75,26,45e35ffb-ffd6-4a3c-9edf-222fcffa7ecb,3
4109354,25.0,EMPLOYED,0.0,0.25,33,2acb1051-6505-410f-b3c9-8f5b68fa9e75,2
4109371,15.0,EMPLOYED,0.5,0.0,30,1f33c31a-0aaa-4a71-9626-901a3dae9f6b,1
4109381,15.0,EMPLOYED,0.0,0.25,23,1a941adf-06fa-4723-ac07-384ffa8b1464,2
4109405,25.0,EMPLOYED,1.0,0.0,22,3213cca1-1534-4ced-9220-ddf963271517,1
4109415,15.0,UNEMPLOYED,0.5,0.0,21,438401c7-18f3-4b14-aa54-4d93a44b3414,1
4109447,15.0,EMPLOYED,1.0,0.0,33,458c9a33-4c11-4e1b-a8c2-a6b266033fed,1
4109458,15.0,EMPLOYED,0.5,0.0,21,13ec2ce2-d869-4622-8f7d-8b61204cfbde,1
4109478,28.0,EMPLOYED,1.0,0.0,38,2f770fb7-2b09-47de-bd9d-79837f96aa7b,1
4109498,28.0,EMPLOYED,0.5,0.5,36,155d355a-0cb5-46b4-8c6f-d4b4365e28fc,2
4109500,25.0,EMPLOYED,0.5,0.5,22,442c117e-ca50-45f6-ad1f-ffc76c046745,2
4109514,25.0,EMPLOYED,0.0,0.5,51,32345e5c-7a48-4800-a18e-29c2155d6604,2
4109520,25.0,EMPLOYED,0.0,0.25,35,3644069c-9b4b-4e7f-a524-b90c25cdc761,2
4109560,15.0,UNEMPLOYED,0.5,0.75,39,4f41b41d-b2d6-450a-a81c-ec7e3fa7749a,2
4109579,28.0,EMPLOYED,0.5,0.25,41,484e3a1f-3f77-4919-b395-0672c94662f4,2
4109598,28.0,EMPLOYED,1.0,0.75,40,4fee7cc5-44c8-4f9b-9b5e-534540e9a891,2
4109606,25.0,EMPLOYED,1.0,0.0,35,359f8d2c-b9c3-4edd-b94b-9090aa9bca39,1
4109632,15.0,UNEMPLOYED,1.0,0.25,27,212d871a-0678-4018-b3ec-2d5e87def645,1
4109668,25.0,EMPLOYED,0.5,0.0,30,4254f5d6-4ba0-4b9d-a27a-55cc4f56321f,2
4109696,15.0,EMPLOYED,0.0,0.0,25,41192081-d109-4527-b6c9-399c0eabc129,1
4109701,25.0,EMPLOYED,1.0,0.25,30,2c2c5ede-8950-40d2-a8b9-91b359852d66,2
4109705,25.0,RETIRED,0.5,0.5,56,1a339d10-7315-4665-8dde-38b1a75b7b8b,2
4109744,28.0,EMPLOYED,0.5,0.25,29,15a4ec48-d54a-4494-ac49-5f84eec0113b,2
4109750,28.0,EMPLOYED,0.5,0.0,32,1c980315-1941-4d1e-a14b-5d9fd5ae1603,2
4109764,15.0,UNEMPLOYED,1.0,0.0,50,36b39869-5c04-4971-964d-c37f822bb025,1
4109773,25.0,EMPLOYED,0.0,0.5,25,2172bfd6-0e7a-44c6-b7c1-c49870c023f6,2
4109787,25.0,EMPLOYED,1.0,0.0,25,2b03b0d3-b5c3-4da7-96cf-9e3b13465d3a,1
4109790,28.0,EMPLOYED,0.5,0.75,44,446ceb71-be12-4e62-b3fb-163bd3cc5010,2
4109812,15.0,STUDENT,1.0,0.25,21,1f108819-7970-46d9-ad7a-ada4801296ac,2
4109813,28.0,EMPLOYED,1.0,0.25,31,42a636ea-b44b-4f1d-a748-5f01837e2a39,2
4109843,25.0,EMPLOYED,0.5,0.0,31,1f5b39ec-e09e-4f94-8540-c5cb820b059d,2
4109850,25.0,EMPLOYED,0.0,0.25,26,4bffe5f0-e370-476f-8225-32814392f8a5,2
4109909,15.0,RETIRED,0.0,0.75,76,386c7c5d-45b4-4125-a125-d05e13173510,2
4109915,15.0,EMPLOYED,1.0,0.0,25,44ed77a8-21b9-4f83-a538-7c52509f210a,1
4109954,15.0,UNEMPLOYED,0.5,0.25,22,4021e7f0-0f17-49f1-af18-66b981b07d83,2
4109983,15.0,EMPLOYED,0.0,0.0,27,226c2288-c2b6-4bfe-818f-f48f3045e609,1
4109987,28.0,EMPLOYED,0.5,0.5,31,1ad3fd77-0417-42ee-ada3-85dfde6eb2cc,2
4110008,25.0,UNEMPLOYED,1.0,0.0,25,47732989-c1de-49e1-8afe-8f9cd14f365b,1
4110014,25.0,UNEMPLOYED,1.0,0.25,40,41275f15-23cd-4d0f-85d5-a10266828c32,1
4110079,28.0,EMPLOYED,0.0,1.0,48,21e7f211-633b-4029-9c85-4a978342c374,3
4110085,28.0,EMPLOYED,0.5,0.25,32,4532274b-752e-4f57-8c75-d3b7599462c8,2
4110093,28.0,RETIRED,0.5,1.0,64,39c927f6-c913-41b5-a702-e88aaae278c0,2
4110095,25.0,EMPLOYED,0.5,0.25,43,1c58a41e-51ae-4c80-b2aa-0d329d993bd7,2
4110110,15.0,EMPLOYED,0.5,0.0,34,39985ae0-805f-4c86-a32b-778e7091ac6e,1
4110112,28.0,EMPLOYED,0.0,0.25,33,4a4de36f-920b-4f0d-8ae0-e6e5fcba498a,3
4110172,25.0,EMPLOYED,0.5,0.0,32,40dff20d-564c-4900-953a-283f43d8392c,2
4110186,25.0,EMPLOYED,0.5,0.0,22,25b9de08-89e3-429a-83a6-06dd735b0e50,2
4110208,28.0,EMPLOYED,1.0,0.5,24,28a984df-26fa-4836-b5b2-1a2830316461,2
4110209,28.0,EMPLOYED,0.0,0.5,39,4a0b856f-31a4-4431-8232-aa9ab475dd5e,2
4110286,28.0,EMPLOYED,0.5,0.75,26,4ec790d9-4f5a-4b7f-9d60-60546fd1a8f4,2
4110324,28.0,EMPLOYED,0.5,0.25,25,2bb43643-8a17-4695-ad33-d1750b1c90bd,2
4110338,15.0,EMPLOYED,0.5,0.0,38,2e92f1a8-d7fe-46f3-a491-71db50a00afd,1
4110341,25.0,EMPLOYED,0.5,0.25,31,1161b8e7-de17-4317-976d-ed047d750107,2
4110347,15.0,STUDENT,0.5,0.0,22,1b908089-bd51-4b3a-9fca-1f998673a1e4,1
4110360,25.0,EMPLOYED,0.5,0.0,28,121b0494-5087-4c73-8776-829df741cf4a,2
4110383,28.0,STUDENT,0.0,0.75,33,1f2698d3-1b30-4b8e-a5a8-210cbf671ef6,3
4110385,28.0,EMPLOYED,0.5,0.0,29,2977184d-78c7-4efc-a543-e8865c3b9669,2
4110399,15.0,STUDENT,0.5,0.25,25,4a1e7a73-2097-4364-af55-3d11dadb7345,2
4110400,25.0,UNEMPLOYED,1.0,0.25,35,2d7c286b-c52c-439a-8693-01b826ec5aae,1
4110415,15.0,EMPLOYED,0.5,0.0,27,47e31ac4-097b-436d-b39f-e234f684d6e9,1
4110424,25.0,EMPLOYED,0.5,0.0,32,476b067c-3636-4991-a0f2-46a402a123ba,2
4110431,15.0,UNEMPLOYED,1.0,0.0,28,3ab0157e-c570-43ba-a809-3334184946a7,1
4110438,15.0,EMPLOYED,0.0,0.5,23,185fed4e-2628-4fc0-921d-61dc55ba0620,2
4110459,15.0,UNEMPLOYED,0.5,0.0,27,379a7760-faf8-4bd4-8637-94ae882ebb6e,1
4110476,25.0,STUDENT,0.5,0.0,26,3753f2ca-2513-4b4e-979b-ec9411724935,2
4110494,28.0,EMPLOYED,1.0,0.0,27,29eef3db-f74c-4d4a-b9a2-b5c5577dad06,1
4110517,15.0,EMPLOYED,0.5,0.0,26,428ae2bf-abf3-4502-a123-6be3cc80d3a2,1
4110522,28.0,EMPLOYED,0.0,0.5,32,233a76b8-44f1-430d-b16b-b6395bbc63bb,3
4110531,28.0,EMPLOYED,0.0,0.75,21,4bdc909c-9ab1-4441-a76d-8fb65cd3c514,3
4110558,15.0,EMPLOYED,0.0,0.0,22,176afd84-271d-40c6-8f1f-94ef4873f0b4,1
4110559,15.0,EMPLOYED,0.5,0.0,26,14e1e4ec-4d3d-4e0e-824c-09e5e1431404,1
4110567,25.0,EMPLOYED,0.5,1.0,53,4d31e243-679b-484a-91b7-e02b8ac67a13,2
4110632,28.0,EMPLOYED,0.0,0.0,33,1c2f26a1-84c7-4b45-893d-f7653ea01a58,3
4110656,28.0,EMPLOYED,0.0,0.25,35,34039c8e-c539-45c7-b34a-81ea34455f0d,2
4110690,25.0,EMPLOYED,0.5,0.25,25,230a081f-6d37-4aec-9730-2d2c9b50ef57,2
4110693,28.0,EMPLOYED,0.0,0.75,44,1c3b36a7-4eda-48d2-bcc7-aef69855e615,3
4110701,28.0,EMPLOYED,0.0,1.0,41,4f36817c-fa15-490b-8062-298b8deb7cf9,3
4110714,25.0,EMPLOYED,0.0,0.25,41,26e8dd8f-ff85-4202-8a4a-295a2ab5e54f,2
4110726,15.0,STUDENT,1.0,0.25,21,1fd55b1f-a534-4b2f-9977-56c6770c90c1,1
4110741,28.0,EMPLOYED,0.0,0.75,31,1cacea38-94d9-4226-adab-4538018beea2,2
4110745,28.0,EMPLOYED,0.0,0.5,41,330728bd-9e94-4df7-a711-2eb57d2e1568,2
4110760,25.0,EMPLOYED,1.0,0.0,35,2d2834e1-4947-46d0-8dac-cbc65e21fe97,1
4110798,28.0,EMPLOYED,0.5,0.0,36,4dacf71f-2dc0-4dd2-b596-aaa01c3b0ed6,2
4110804,15.0,STUDENT,0.5,0.0,23,3b39fffa-08a1-4e88-b4df-38c44f89c1e2,1
4110850,25.0,EMPLOYED,0.0,0.75,45,43588b22-9347-45a0-ba54-f780d402fd0a,2
4110881,25.0,UNEMPLOYED,0.5,0.25,25,1d26cb89-fb02-4907-aee0-6e6ac04ce24f,2
4110920,28.0,EMPLOYED,0.0,0.0,29,16339677-5a2f-41ca-801b-bc6552835d84,2
4110921,15.0,EMPLOYED,0.5,0.25,45,466c576d-86a5-473f-9848-9d0f7ca6ff0f,2
4110959,25.0,EMPLOYED,0.0,0.5,32,2802d4e1-b264-427a-a4e9-d1557d897dd0,3
4110960,15.0,UNEMPLOYED,0.5,0.0,21,1e8862c6-1b22-418f-9062-604e184cf750,1
4110974,28.0,EMPLOYED,0.0,0.5,36,3ff9a68d-f185-4038-af8c-b88a06d0f38a,2
4110976,15.0,EMPLOYED,1.0,0.0,23,3a415973-fcfd-4052-876b-139dc43c060e,1
4111007,15.0,STUDENT,1.0,0.0,23,2c1e492a-3ca8-411f-a25d-7cb8b05365a5,1
4111022,25.0,EMPLOYED,0.5,0.0,34,4383d290-a3e5-46bd-b291-f8bb0ca367dc,2
4111026,15.0,EMPLOYED,0.0,0.0,19,4e0c3f9e-25e3-46f6-8e15-638b5f291839,1
4111051,25.0,EMPLOYED,1.0,0.0,39,47f036f7-7aee-408f-a22c-00eea0e97d47,1
4111099,28.0,EMPLOYED,0.0,1.0,36,1c649616-30a4-4981-a208-9f67a1ba648c,2
4111121,25.0,EMPLOYED,0.5,0.0,39,43b6604c-20b2-4c81-b553-b4daa972e7b8,2
4111128,15.0,STUDENT,1.0,0.0,23,1a35d5c6-a097-430e-b985-2e6e5eda1c26,1
4111143,28.0,EMPLOYED,0.5,0.0,35,22685d37-f4fd-4029-809a-70fea7eb9146,2
4111154,25.0,EMPLOYED,0.0,0.0,25,1c4aaacb-ae6f-4a0e-9642-4629a4279ec9,2
4111191,28.0,EMPLOYED,0.0,0.25,26,31b0dc99-1c12-4f87-8c4e-ac3d980c97f0,2
4111192,15.0,UNEMPLOYED,0.0,0.0,31,2d80530d-c1ca-4427-979d-ab3ead515cf4,1
4111221,28.0,EMPLOYED,0.0,1.0,34,2e5d0537-c394-4aee-8c90-d6c8b10d6c42,3
4111245,15.0,EMPLOYED,0.5,0.25,34,2a011a0e-ad67-49e0-b683-872d6f423b0e,2
4111264,25.0,EMPLOYED,0.5,0.25,31,17da2c72-2370-4505-8314-2bfac253e916,2
4111269,25.0,EMPLOYED,0.5,1.0,31,435f3da4-4053-4ba8-8e6c-14417da5e02f,2
4111341,28.0,EMPLOYED,0.5,0.5,41,12e3b974-c642-4e47-934d-f9f91ee92f1f,2
4111350,15.0,EMPLOYED,1.0,0.0,21,1a60b94b-7e99-4f60-aa91-eb0d0011fa96,1
4111374,15.0,EMPLOYED,1.0,0.0,32,20c7279e-3081-4e31-bdde-a1e445b6680e,1
4111382,25.0,EMPLOYED,0.0,0.0,27,47f5ee05-5e57-4f51-84f1-61eba5a0d769,2
4111389,25.0,EMPLOYED,1.0,0.25,26,39fc8819-246a-4739-b010-727dff2f79c0,2
4111398,15.0,EMPLOYED,0.0,1.0,28,3f170238-5ed4-4db4-9756-01d5f7f276c1,3
4111401,28.0,EMPLOYED,1.0,0.75,39,43848795-59ce-4532-ba7c-69dd3a676b05,2
4111412,28.0,EMPLOYED,0.5,1.0,39,490f3dda-e06a-4280-a3f4-24d5920d9944,2
4111433,28.0,EMPLOYED,0.5,1.0,33,1fcef52b-4bfa-48c2-b897-4c54ce778c03,2
4111455,25.0,EMPLOYED,0.0,0.25,22,3eca8a2f-a8a9-4bb9-8742-e5c414efb27d,2
4111473,15.0,STUDENT,0.5,0.0,18,359490c7-7459-4718-ae08-ac1983737397,1
4111496,15.0,EMPLOYED,1.0,0.25,22,381e7983-0e88-4cd9-a9fb-4a1f3593b474,2
4111529,15.0,EMPLOYED,0.5,0.0,20,41d4880f-8eab-4386-87c2-6db5481091f1,1
4111547,15.0,EMPLOYED,1.0,0.25,33,126f8bac-ae07-4a7c-baee-8d7d01752ec7,2
4111556,15.0,EMPLOYED,0.0,0.0,26,3f1bac1b-2bfc-4c55-bd37-525016060737,1
4111564,28.0,EMPLOYED,0.0,1.0,60,295b1731-f184-41c6-b7a8-b254e0e45246,2
4111567,25.0,EMPLOYED,0.5,0.25,23,2a1c2295-e5c7-4f10-b4ff-b290de118326,2
4111575,25.0,UNEMPLOYED,1.0,0.75,29,4ac19a52-e999-4cee-bb0d-33471d709de5,1
4111610,25.0,EMPLOYED,0.0,0.5,31,1aacb6a6-9fff-4b93-9303-c3055c7e97b0,3
4111618,25.0,EMPLOYED,0.5,0.75,33,3f12b3ff-d85f-49ad-bdb2-d87ccfd156a2,2
4111647,28.0,EMPLOYED,0.5,0.25,58,2bc7d512-045f-4a4b-adf9-26129f87c378,2
4111659,28.0,EMPLOYED,0.0,0.25,22,450833d5-15f8-4dce-9b23-a8f11ac6ba09,2
4111661,25.0,UNEMPLOYED,1.0,0.25,28,30153566-8e82-48be-9a7e-3bc81ce3edc7,1
4111683,25.0,EMPLOYED,0.0,0.25,39,27856845-0852-405d-9e51-0f63cfdeed74,2
4111687,25.0,EMPLOYED,0.5,0.25,31,24c27647-d34c-48bb-8f18-1d057bf1c0e4,2
4111688,15.0,STUDENT,1.0,0.25,19,2fb47b09-5f86-4b8e-9478-f37055419109,2
4111725,25.0,EMPLOYED,1.0,0.0,24,40237f49-eaf4-41f1-84e0-95bce23fc76c,1
4111755,15.0,UNEMPLOYED,1.0,0.0,29,11447e74-4837-40f9-938c-453b5f3dfba5,1
4111813,25.0,EMPLOYED,0.5,0.5,32,2828051c-c886-4a6a-bc75-289fb9bbdf8e,2
4111829,28.0,EMPLOYED,1.0,0.25,43,3531bab2-6f05-4b86-a5e1-daf8b4dd84b3,2
4111841,28.0,UNEMPLOYED,0.0,0.5,28,3b9e766b-4c1e-41b8-9db0-587582dfb988,2
4111842,28.0,EMPLOYED,0.5,0.75,41,33c97179-f50c-4249-9997-f36066ca4a68,2
4111846,28.0,EMPLOYED,0.5,0.75,40,31730811-3370-4df3-913d-0b3fbb8ec72f,2
4111866,28.0,STUDENT,1.0,0.25,23,22b71092-9c68-4a23-99a1-1e2f0500f281,2
4111887,15.0,EMPLOYED,0.5,0.0,29,1a08f866-005a-4d29-9f96-632406501965,1
4111894,25.0,RETIRED,0.5,0.5,37,1b916ce1-67e4-41d9-95fb-5fc0472c0a5f,2
4111912,15.0,UNEMPLOYED,1.0,0.0,27,1b8a7f9b-a7b7-4471-b0e3-fe59e0f28b3d,1
4111938,28.0,EMPLOYED,0.5,0.25,31,44b7f7c0-36a5-492d-a27b-2c4e0d7502ac,2
4111948,28.0,EMPLOYED,0.5,0.75,53,1abcc13e-219e-40ac-b6c1-4abd5d186882,2
4112101,15.0,STUDENT,0.5,0.25,23,1ce2cbef-f2dc-4fd5-8f43-8f56274fd915,2
4112122,28.0,STUDENT,0.5,1.0,26,2da3800b-5c87-402c-9220-53c9c87db9bc,3
4112136,15.0,UNEMPLOYED,0.5,0.0,32,4421466f-2607-4c8f-8384-e15831dc14ef,1
4112162,15.0,UNEMPLOYED,0.0,0.0,36,365bac35-2b33-4f1b-8e5d-081334efaa10,1
4112189,28.0,EMPLOYED,0.0,0.0,23,4970503f-c54c-4c02-9f0e-bd18129162ea,2
4112214,28.0,EMPLOYED,0.5,0.75,38,409f3060-ed16-4a24-8f84-a4fe0d4736c5,2
4112218,25.0,EMPLOYED,0.5,0.5,28,46e7e6eb-216a-438d-b574-e00352ca285d,2
4112235,28.0,EMPLOYED,0.0,1.0,53,27a5d0a3-408f-4b09-accf-a4423403a2da,2
4112240,28.0,EMPLOYED,0.5,0.5,32,1720220a-5eae-45c3-93ec-bad13365719c,2
4112262,28.0,EMPLOYED,0.0,0.25,42,1da91d25-71d6-4bf6-b7f0-9292af47bcdb,2
4112267,15.0,EMPLOYED,0.5,0.0,23,2e93a5ec-5aed-49ce-97eb-d1ad9160c5ef,1
4112355,25.0,EMPLOYED,0.5,0.25,29,3bc4b6b2-757a-4164-b283-80698ebd0e81,2
4112374,15.0,EMPLOYED,0.5,0.0,33,28693628-a8c8-41a9-93de-b771f5c4843c,1
4112375,15.0,EMPLOYED,1.0,0.0,23,2ee0b9eb-f212-4f12-b584-411ab2bd86b7,1
4112393,15.0,STUDENT,0.0,0.25,22,4b0cc4eb-9cab-4366-908b-f199ca0b8113,2
4112412,15.0,UNEMPLOYED,0.5,0.25,37,437a7427-6c2f-44e3-8ce9-60a9f837957a,1
4112431,25.0,EMPLOYED,1.0,0.25,36,304534ce-8b7a-418d-9bdd-4641999a754e,2
4112493,28.0,EMPLOYED,0.5,0.75,63,3ad39ef1-ca24-4584-b502-f338122dee38,2
4112541,25.0,EMPLOYED,0.5,0.0,33,462f0721-d87f-4825-b951-41988408b18b,2
4112587,28.0,EMPLOYED,1.0,0.25,39,1f12fb47-77c8-4249-9186-bb727dfc4038,2
4112588,25.0,EMPLOYED,0.0,0.5,32,4b5bc574-00f6-4197-991c-1dbb6a5fc116,2
4112592,25.0,EMPLOYED,1.0,0.0,28,10afaf94-a3b8-4a72-a721-b94eea9ddf74,1
4112597,28.0,EMPLOYED,0.0,0.5,40,35945df6-5a37-4829-8b5c-5ec17ea21960,2
4112622,25.0,EMPLOYED,0.5,0.25,42,4b9f2ea8-2186-4dc2-80de-445f0e6e64c6,2
4112636,25.0,EMPLOYED,0.0,1.0,34,1b08cd1b-f32c-494c-9ff1-e8a42864a353,2
4112666,25.0,EMPLOYED,0.0,0.25,26,24d96a00-7a9d-4530-b891-21bc8c5ce8f3,2
4112671,28.0,EMPLOYED,0.0,0.75,63,4b9ba94a-a3ec-454e-853a-9183508dd415,2
